date,symbol,cashAndCashEquivalents,propertyPlantEquipmentNet,totalDebt,mktCap,industry,sector,image,isActivelyTrading,ebit,workingCapital,Security Name,Exchange,enterpriseValue,earningsYield,returnOnCapital,rocRank,yieldRank,rankSum,overallRank
2024-12-31,WPRT,37240000.0,60975000.0,52784000.0,50200648.0,Auto - Parts,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/WPRT.png,True,-13860942.0,60618000.0,Westport Fuel Systems Inc - Common Shares,NASDAQ,65744648.0,-21.08299674826763,-11.399457205595716,3134.0,3702.0,6836.0,3588.0
2024-12-31,LASR,65829000.0,57759000.0,12133000.0,617004960.0,Semiconductors,Technology,https://images.financialmodelingprep.com/symbol/LASR.png,True,-59662000.0,178609000.0,"nLIGHT, Inc. - Common Stock",NASDAQ,563308960.0,-10.591345822015684,-25.24114939416503,3408.0,3429.0,6837.0,3589.0
2024-06-30,LPTH,3480268.0,21952161.0,10359451.0,111966129.0,"Hardware, Equipment & Parts",Technology,https://images.financialmodelingprep.com/symbol/LPTH.png,True,-8775127.0,5420271.0,"LightPath Technologies, Inc. - Class A Common Stock",NASDAQ,118845312.0,-7.383654308551943,-32.058265776310996,3540.0,3298.0,6838.0,3590.0
2024-12-31,LZ,142064000.0,66977000.0,7879000.0,1706753280.0,Specialty Business Services,Industrials,https://images.financialmodelingprep.com/symbol/LZ.png,True,41628001.0,-74359000.0,"LegalZoom.com, Inc. - Common Stock",NASDAQ,1572568280.0,2.64713472409605,-563.9122324573286,4591.0,2249.0,6840.0,3591.0
2024-12-31,NAMSW,771743000.0,673000.0,448000.0,2062412538.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/NAMSW.png,True,-165123762.0,776391000.0,NewAmsterdam Pharma Company N.V. - Warrant,NASDAQ,1291117538.0,-12.789212224301766,-21.249699123881687,3327.0,3515.0,6842.0,3592.0
2024-12-31,NTIP,13145000.0,27000.0,24000.0,28407462.0,Specialty Business Services,Industrials,https://images.financialmodelingprep.com/symbol/NTIP.png,True,-3653000.0,40066000.0,"Network-1 Technologies, Inc. Common Stock",AMEX,15286462.0,-23.896961900013228,-9.111316189858579,3069.0,3773.0,6842.0,3592.0
2024-09-30,ALCO,3150000.0,352733000.0,92117000.0,223325178.0,Agricultural Farm Products,Consumer Defensive,https://images.financialmodelingprep.com/symbol/ALCO.png,True,-55636000.0,32381000.0,"Alico, Inc. - Common Stock",NASDAQ,312292178.0,-17.815367761148345,-14.446631387069802,3201.0,3644.0,6845.0,3594.0
2024-12-31,KVHI,50572000.0,28375000.0,1229000.0,97997500.0,Communication Equipment,Technology,https://images.financialmodelingprep.com/symbol/KVHI.png,True,-11848000.0,106703000.0,"KVH Industries, Inc. - Common Stock",NASDAQ,48654500.0,-24.351293302777748,-8.771228475399399,3061.0,3785.0,6846.0,3595.0
2024-12-31,NNAVW,39330000.0,35342000.0,71435000.0,662041440.0,Internet Content & Information,Communication Services,https://images.financialmodelingprep.com/symbol/NNAVW.png,True,-40181000.0,73901000.0,NextNav Inc. - Warrant,NASDAQ,694146440.0,-5.788548018772523,-36.78130406524903,3618.0,3228.0,6846.0,3595.0
2023-12-31,SOND,95763000.0,1344910000.0,1759154000.0,29636650.0,Travel Lodging,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/SOND.png,True,-213770000.0,-367160000.0,Sonder Holdings Inc. - Class A Common Stock,NASDAQ,1693027650.0,-12.626491953631117,-21.863462030171313,3338.0,3510.0,6848.0,3597.0
2023-12-31,SONDW,95763000.0,1344910000.0,1759154000.0,29636608.0,Travel Lodging,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/SONDW.png,True,-213770000.0,-367160000.0,Sonder Holdings Inc. - Warrants,NASDAQ,1693027608.0,-12.626492266864439,-21.863462030171313,3338.0,3511.0,6849.0,3598.0
2024-12-31,KULR,29831858.0,4899531.0,1846046.0,429428900.0,"Hardware, Equipment & Parts",Technology,https://images.financialmodelingprep.com/symbol/KULR.png,True,-16162149.0,29498421.0,"KULR Technology Group, Inc. Common Stock",AMEX,401443088.0,-4.026012524096567,-46.98578857252897,3744.0,3107.0,6851.0,3599.0
2024-12-31,APLS,411290000.0,19035000.0,469784000.0,2201948640.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/APLS.png,True,-178044000.0,549341000.0,"Apellis Pharmaceuticals, Inc. - Common Stock",NASDAQ,2260442640.0,-7.876510416561598,-31.32503835489183,3529.0,3322.0,6851.0,3599.0
2024-02-29,FNGR,1517232.0,59440.0,4796.0,201137024.0,Telecommunications Services,Communication Services,https://images.financialmodelingprep.com/symbol/FNGR.png,True,-5380443.0,9426608.0,"FingerMotion, Inc. - common stock",NASDAQ,199624588.0,-2.695280703597495,-56.71954221610517,3847.0,3005.0,6852.0,3601.0
2024-05-31,ANGO,76056000.0,41470000.0,5914000.0,388608990.0,Medical - Instruments & Supplies,Healthcare,https://images.financialmodelingprep.com/symbol/ANGO.png,True,-34570000.0,94302000.0,"AngioDynamics, Inc. - Common Stock",NASDAQ,318466990.0,-10.855128187696941,-25.46180361193766,3413.0,3440.0,6853.0,3602.0
2024-12-31,LGND,72307000.0,24806000.0,7105000.0,2051112780.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/LGND.png,True,-107694000.0,250633000.0,Ligand Pharmaceuticals Incorporated - Common Stock,NASDAQ,1985910780.0,-5.422902231287551,-39.09903826255541,3649.0,3204.0,6853.0,3602.0
2024-03-30,CPRI,199000000.0,2017000000.0,3575000000.0,2175439500.0,Luxury Goods,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/CPRI.png,True,-597000000.0,305000000.0,Capri Holdings Limited Ordinary Shares,NYSE,5551439500.0,-10.75396750698625,-25.710594315245476,3419.0,3438.0,6857.0,3604.0
2024-12-31,JELD,150337000.0,807695000.0,1321613000.0,371903640.0,Construction,Industrials,https://images.financialmodelingprep.com/symbol/JELD.png,True,-236110000.0,515200000.0,"JELD-WEN Holding, Inc. Common Stock",NYSE,1543179640.0,-15.300227781646988,-17.84797735269995,3265.0,3592.0,6857.0,3604.0
2025-01-03,FOXF,71674000.0,350412000.0,721744000.0,1074511424.0,Auto - Parts,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/FOXF.png,True,-203348000.0,489627000.0,Fox Factory Holding Corp. - Common Stock,NASDAQ,1724581424.0,-11.791151010333508,-24.20697134299717,3384.0,3479.0,6863.0,3606.0
2024-12-31,CRNX,264545000.0,55575000.0,51722000.0,3121420932.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/CRNX.png,True,-338854000.0,1315704000.0,"Crinetics Pharmaceuticals, Inc. - Common Stock",NASDAQ,2908597932.0,-11.650080482832442,-24.71079918820313,3393.0,3474.0,6867.0,3607.0
2024-12-31,NAK,16142000.0,118126000.0,3474000.0,543967416.0,Industrial Materials,Basic Materials,https://images.financialmodelingprep.com/symbol/NAK.png,True,-35260000.0,-21365000.0,"Northern Dynasty Minerals, Ltd. Common Stock",AMEX,531299416.0,-6.636559148787019,-36.44030136108556,3609.0,3260.0,6869.0,3608.0
2024-12-31,AMBO,1123000.0,3922000.0,8844000.0,458446.0,Education & Training Services,Consumer Defensive,https://images.financialmodelingprep.com/symbol/AMBO.png,True,-1419000.0,4794000.0,Ambow Education Holding Ltd. American Depository Shares (each representing twenty (20) Class A Ordinary Shares),AMEX,8179446.0,-17.348363202104398,-16.280403854979347,3237.0,3633.0,6870.0,3609.0
2023-12-31,MRNO,81255315.0,17637065060.0,6890634347.0,845521466.0,Real Estate - Development,Real Estate,https://images.financialmodelingprep.com/symbol/MRNO.png,True,-1777592193.0,-798400392.0,Murano Global Investments PLC - Ordinary Shares,NASDAQ,7654900498.0,-23.221623761986617,-10.556610206616416,3113.0,3758.0,6871.0,3610.0
2024-12-31,IONQ,54393000.0,62231000.0,17725000.0,8149582870.0,Computer Hardware,Technology,https://images.financialmodelingprep.com/symbol/IONQ.png,True,-232455000.0,342717000.0,"IonQ, Inc. Common Stock",NYSE,8112914870.0,-2.865246384620328,-57.40366664361844,3855.0,3016.0,6871.0,3610.0
2024-12-31,MTEK,2294679.0,882945.0,1040096.0,18921049.0,"Hardware, Equipment & Parts",Technology,https://images.financialmodelingprep.com/symbol/MTEK.png,True,-1762916.0,5470525.0,Maris-Tech Ltd. - ordinary shares,NASDAQ,17666466.0,-9.978883156370946,-27.747293998397726,3467.0,3408.0,6875.0,3612.0
2024-12-31,CSTE,57336000.0,191116000.0,136857000.0,73949412.0,Construction,Industrials,https://images.financialmodelingprep.com/symbol/CSTE.png,True,-37901000.0,196788000.0,Caesarstone Ltd. - Ordinary Shares,NASDAQ,153470412.0,-24.69596549985153,-9.770716465929715,3084.0,3792.0,6876.0,3613.0
2024-12-31,TNDM,69234000.0,163456000.0,473565000.0,1561938840.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/TNDM.png,True,-167554999.0,375260000.0,"Tandem Diabetes Care, Inc. - Common Stock",NASDAQ,1966269840.0,-8.521465141325669,-31.102658729274797,3525.0,3352.0,6877.0,3614.0
2024-12-31,PESI,28975000.0,22830000.0,4863000.0,174301470.0,Waste Management,Industrials,https://images.financialmodelingprep.com/symbol/PESI.png,True,-14595000.0,28283000.0,"Perma-Fix Environmental Services, Inc. - Common Stock",NASDAQ,150189470.0,-9.717725217353786,-28.554379512061512,3479.0,3399.0,6878.0,3615.0
2023-12-31,SYNX,568000.0,189000.0,498000.0,13268800.0,Communication Equipment,Technology,https://images.financialmodelingprep.com/symbol/SYNX.png,True,-1632000.0,6562000.0,Silynxcom Ltd. Ordinary Shares,AMEX,13198800.0,-12.364760432766616,-24.174196415345875,3382.0,3500.0,6882.0,3616.0
2024-12-31,EVLV,37015000.0,137654000.0,14529000.0,719268000.0,Security & Protection Services,Industrials,https://images.financialmodelingprep.com/symbol/EVLV.png,True,-54345001.0,24737000.0,"Evolv Technologies Holdings, Inc. - Class A Common Stock",NASDAQ,696782000.0,-7.799426649942162,-33.465525183045855,3563.0,3320.0,6883.0,3617.0
2024-06-30,BNTC,50866000.0,449000.0,284000.0,335678382.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/BNTC.png,True,-24289000.0,75624000.0,Benitec Biopharma Inc. - Common Stock,NASDAQ,285096382.0,-8.519574969562399,-31.92854232119149,3537.0,3351.0,6888.0,3618.0
2024-12-31,CMPOW,77461000.0,28852000.0,201640000.0,1184840672.0,Manufacturing - Metal Fabrication,Industrials,https://images.financialmodelingprep.com/symbol/CMPOW.png,True,28417000.0,-36266000.0,"CompoSecure, Inc.  - Warrant",NASDAQ,1309019672.0,2.170861187791225,-383.28837334772055,4538.0,2351.0,6889.0,3619.0
2023-12-31,MRNOW,81255315.0,17637065060.0,6890634347.0,169230253.0,Travel Services,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/MRNOW.png,True,-1721585995.0,-798400392.0,Murano Global Investments PLC - Warrants,NASDAQ,6978609285.0,-24.66947101767713,-10.224005459718441,3100.0,3791.0,6891.0,3620.0
2024-12-29,BGFV,5418000.0,313675000.0,299138000.0,23083651.0,Specialty Retail,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/BGFV.png,True,-61024000.0,86809000.0,Big 5 Sporting Goods Corporation - Common Stock,NASDAQ,316803651.0,-19.262404270713407,-15.237562549315328,3220.0,3671.0,6891.0,3620.0
2024-12-31,RNA,219868000.0,18289000.0,6801000.0,3535379540.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/RNA.png,True,-379624000.0,1444272000.0,"Avidity Biosciences, Inc. - Common Stock",NASDAQ,3322312540.0,-11.426498724289196,-25.956113967212307,3425.0,3467.0,6892.0,3622.0
2024-12-31,SERV,123266437.0,13771166.0,2343731.0,492403329.0,Industrial - Machinery,Industrials,https://images.financialmodelingprep.com/symbol/SERV.png,True,-38053264.0,118444723.0,Serve Robotics Inc. - Common Stock,NASDAQ,371480623.0,-10.24367400180655,-28.781158064897934,3483.0,3413.0,6896.0,3623.0
2024-03-31,POWW,55586441.0,60082133.0,13098187.0,237514000.0,Aerospace & Defense,Industrials,https://images.financialmodelingprep.com/symbol/POWW.png,True,-30272381.0,91686849.0,Outdoor Holding Company - Common Stock,NASDAQ,195025746.0,-15.522248534303774,-19.946355705278435,3301.0,3595.0,6896.0,3623.0
2024-12-31,GAIA,5860000.0,32337000.0,11509000.0,119095026.0,Entertainment,Communication Services,https://images.financialmodelingprep.com/symbol/GAIA.png,True,-6084000.0,-19055000.0,"Gaia, Inc. - Class A Common Stock",NASDAQ,124744026.0,-4.877187465474299,-45.80635446468905,3732.0,3165.0,6897.0,3625.0
2024-12-31,AMN,10649000.0,186270000.0,1097797000.0,866380498.0,Medical - Care Facilities,Healthcare,https://images.financialmodelingprep.com/symbol/AMN.png,True,-102673000.0,49130000.0,AMN Healthcare Services Inc,NYSE,1953528498.0,-5.255771804973177,-43.61639762107052,3705.0,3194.0,6899.0,3626.0
2024-12-31,ARMP,9291000.0,54928000.0,126515000.0,47051550.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/ARMP.png,True,-8175000.0,-36941000.0,"Armata Pharmaceuticals, Inc. Common Stock",AMEX,164275550.0,-4.976394843907082,-45.44949129927169,3725.0,3175.0,6900.0,3627.0
2024-12-29,ENVX,272869000.0,181426000.0,192565000.0,1436189920.0,Electrical Equipment & Parts,Industrials,https://images.financialmodelingprep.com/symbol/ENVX.png,True,-122937000.0,212383000.0,Enovix Corporation - Common Stock,NASDAQ,1355885920.0,-9.066913240016534,-31.217417580603797,3526.0,3374.0,6900.0,3627.0
2024-12-31,AMBR,19639000.0,473000.0,3032000.0,899017594.0,Real Estate - Development,Real Estate,https://images.financialmodelingprep.com/symbol/AMBR.png,True,-11890907.0,15133000.0,Amber International Holding Limited - American Depositary Shares,NASDAQ,882410594.0,-1.3475480780549196,-76.19445726002819,4019.0,2883.0,6902.0,3629.0
2024-03-31,TPCS,138402.0,19775656.0,12702657.0,31498411.0,Manufacturing - Metal Fabrication,Industrials,https://images.financialmodelingprep.com/symbol/TPCS.png,True,-4924882.0,-1756000.0,TechPrecision Corporation - Common stock,NASDAQ,44062666.0,-11.176995055178912,-27.330610528858042,3452.0,3455.0,6907.0,3630.0
2024-12-31,LEG,350200000.0,915300000.0,2048600000.0,1298743450.0,"Furnishings, Fixtures & Appliances",Consumer Cyclical,https://images.financialmodelingprep.com/symbol/LEG.png,True,-425300000.0,973700000.0,"Leggett & Platt, Incorporated Common Stock",NYSE,2997143450.0,-14.190178317958054,-22.5145579671784,3357.0,3554.0,6911.0,3631.0
2024-12-31,ASPI,61890048.0,23476511.0,37745925.0,500662499.0,Chemicals,Basic Materials,https://images.financialmodelingprep.com/symbol/ASPI.png,True,-32052404.0,58685391.0,ASP Isotopes Inc. - Common Stock,NASDAQ,476518376.0,-6.726373129417364,-39.0112731324063,3647.0,3266.0,6913.0,3632.0
2023-12-31,INDO,2009687.0,9473248.0,1097168.0,33244900.0,Oil & Gas Exploration & Production,Energy,https://images.financialmodelingprep.com/symbol/INDO.png,True,-3441868.0,2432159.0,Indonesia Energy Corporation Limited Ordinary Shares,AMEX,32332381.0,-10.64526611881754,-28.910124618167192,3486.0,3432.0,6918.0,3633.0
2024-03-31,ZCARW,1496144.0,2849588.0,24258386.0,1041.0,Rental & Leasing Services,Industrials,https://images.financialmodelingprep.com/symbol/ZCARW.png,True,-18929445.0,-40754964000.0,"Zoomcar Holdings, Inc. - Warrants",NASDAQ,22763283.0,-83.15779845991459,0.04645021558544205,2684.0,4236.0,6920.0,3634.0
2024-12-31,BFLY,88775000.0,33751000.0,22835000.0,581129004.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/BFLY.png,True,-64112000.0,214907000.0,"Butterfly Network, Inc. Class A Common Stock",NYSE,515189004.0,-12.444364981050722,-25.783204240362263,3420.0,3502.0,6922.0,3635.0
2024-12-31,TMCI,11350000.0,34395000.0,69653000.0,452601475.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/TMCI.png,True,-47739000.0,116257000.0,"Treace Medical Concepts, Inc. - Common Stock",NASDAQ,510904475.0,-9.344016804706985,-31.688261689190984,3534.0,3389.0,6923.0,3636.0
2025-01-31,YEXT,123133000.0,107141000.0,95413000.0,833520480.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/YEXT.png,True,-27859000.0,-58913000.0,"Yext, Inc. Common Stock",NYSE,805800480.0,-3.4573074466274827,-57.76519863979431,3859.0,3070.0,6929.0,3637.0
2024-03-31,BARK,125495000.0,58333000.0,87819000.0,220392900.0,Specialty Retail,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/BARK.png,True,-30289000.0,88871000.0,"BARK, Inc. Class A Common Stock",NYSE,182716900.0,-16.577010665132782,-20.57620716828347,3316.0,3615.0,6931.0,3638.0
2024-12-31,TCX,56903000.0,366689000.0,513121000.0,190624404.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/TCX.png,True,-90841000.0,5531000.0,Tucows Inc. - Common Stock,NASDAQ,646842404.0,-14.043760804525116,-24.405190478749127,3386.0,3548.0,6934.0,3639.0
2024-12-31,PAR,108117000.0,22328000.0,376664000.0,2684579275.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/PAR.png,True,-82433000.0,106209000.0,PAR Technology Corporation Common Stock,NYSE,2953126275.0,-2.7913808054144247,-64.13172860732708,3925.0,3010.0,6935.0,3640.0
2024-12-31,ARVN,100500000.0,16000000.0,9700000.0,475903928.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/ARVN.png,True,-94300000.0,765700000.0,"Arvinas, Inc. - Common Stock",NASDAQ,385103928.0,-24.486896430721423,-12.063451451963669,3148.0,3788.0,6936.0,3641.0
2024-12-31,SILC,51283000.0,9997000.0,6467000.0,88296835.0,Communication Equipment,Technology,https://images.financialmodelingprep.com/symbol/SILC.png,True,-12327000.0,113685000.0,Silicom Ltd - Ordinary Shares,NASDAQ,43480835.0,-28.350421513294304,-9.966688766352421,3093.0,3845.0,6938.0,3642.0
2024-12-31,MDGL,100019000.0,4591000.0,119570000.0,6677864508.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/MDGL.png,True,-377459000.0,820742000.0,"Madrigal Pharmaceuticals, Inc. - Common Stock",NASDAQ,6697415508.0,-5.635890434886842,-45.73414609618178,3728.0,3219.0,6947.0,3643.0
2024-12-31,TXG,344067000.0,309938000.0,82613000.0,1168539325.0,Medical - Healthcare Information Services,Healthcare,https://images.financialmodelingprep.com/symbol/TXG.png,True,-159222000.0,471830000.0,"10x Genomics, Inc. - Common Stock",NASDAQ,907085325.0,-17.553144738616513,-20.36691192271876,3310.0,3638.0,6948.0,3644.0
2024-12-31,EOLS,86952000.0,10407000.0,129979000.0,643466488.0,Drug Manufacturers - Specialty & Generic,Healthcare,https://images.financialmodelingprep.com/symbol/EOLS.png,True,-43688000.0,88382000.0,"Evolus, Inc. - Common Stock",NASDAQ,686493488.0,-6.36393509387521,-44.22354715605989,3707.0,3246.0,6953.0,3645.0
2024-12-31,CRSP,298257000.0,277554000.0,223693000.0,3246411483.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/CRSP.png,True,-474463000.0,1748164000.0,CRISPR Therapeutics AG - Common Shares,NASDAQ,3171847483.0,-14.958569179096939,-23.421966927282078,3370.0,3583.0,6953.0,3645.0
2024-12-31,FSLY,286175000.0,229530000.0,404658000.0,1172880000.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/FSLY.png,True,-157207000.0,335739000.0,"Fastly, Inc. Class A Common Stock",NYSE,1291363000.0,-12.17372651996379,-27.811006794994945,3469.0,3494.0,6963.0,3647.0
2024-12-31,GH,525540000.0,279078000.0,1336052000.0,5161174080.0,Medical - Diagnostics & Research,Healthcare,https://images.financialmodelingprep.com/symbol/GH.png,True,-414233000.0,701273000.0,"Guardant Health, Inc. - Common Stock",NASDAQ,5971686080.0,-6.936617137115151,-42.25353980360095,3689.0,3274.0,6963.0,3647.0
