date,symbol,cashAndCashEquivalents,propertyPlantEquipmentNet,totalDebt,price,mktCap,industry,sector,image,isActivelyTrading,ebit,workingCapital,Security Name,Exchange,enterpriseValue,earningsYield,returnOnCapital,rocRank,yieldRank,rankSum,overallRank
2024-09-30,VERU,24916285.0,4846427.0,13863506.0,0.5156,75578710.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/VERU.png,True,-37022691.0,15758444.0,Veru Inc. - Common Stock,NASDAQ,64525931.0,-57.3764538166834,-179.67931466302315,4365.0,4112.0,8477.0,4410.0
2024-12-31,PDSB,41689591.0,304214.0,21827727.0,1.27,58004456.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/PDSB.png,True,-33806379.0,27967242.0,PDS Biotechnology Corporation - Common Stock,NASDAQ,38142592.0,-88.63157228538637,-119.57777837830497,4232.0,4252.0,8484.0,4411.0
2024-12-31,BIRD,66732000.0,55907000.0,53675000.0,5.55,44718992.0,Apparel - Retail,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/BIRD.png,True,-94016000.0,86189000.0,"Allbirds, Inc. - Class A Common Stock",NASDAQ,31661992.0,-296.9364656525717,-66.16372030176781,3946.0,4540.0,8486.0,4412.0
2024-12-31,ELTX,17618000.0,6189000.0,26040000.0,5.71,91094485.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/ELTX.png,True,-43375000.0,9170000.0,"Elicio Therapeutics, Inc. - Common Stock",NASDAQ,99516485.0,-43.585743608207224,-282.40770883521066,4475.0,4012.0,8487.0,4413.0
2024-12-31,INZY,21081000.0,1346000.0,46873000.0,1.09,70372362.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/INZY.png,True,-96466000.0,86778000.0,"Inozyme Pharma, Inc. - Common Stock",NASDAQ,96164362.0,-100.31366921562896,-109.46620670872862,4197.0,4290.0,8487.0,4413.0
2024-12-31,INOD,46883000.0,8339000.0,4655000.0,36.32,1152989296.0,Information Technology Services,Technology,https://images.financialmodelingprep.com/symbol/INOD.png,True,-365919000.0,53214000.0,Innodata Inc. - Common Stock,NASDAQ,1110761296.0,-32.94308158897175,-594.4779295891345,4592.0,3896.0,8488.0,4415.0
2024-12-31,ACET,56495000.0,36752000.0,17234000.0,0.668,55250013.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/ACET.png,True,-117117999.0,160744000.0,"Adicet Bio, Inc. - Common Stock",NASDAQ,15989013.0,-732.490485810475,-59.30145370032811,3872.0,4617.0,8489.0,4416.0
2024-12-31,FDMT,149336000.0,40608000.0,24606000.0,3.27,151481442.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/FDMT.png,True,-203326000.0,305667000.0,"4D Molecular Therapeutics, Inc. - Common Stock",NASDAQ,26751442.0,-760.0562242588643,-58.718070897408126,3869.0,4621.0,8490.0,4417.0
2024-12-31,LSTA,16209000.0,72000.0,137000.0,2.28,19603896.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/LSTA.png,True,-15469000.0,24810000.0,"Lisata Therapeutics, Inc. - Common Stock",NASDAQ,3531896.0,-437.98005377281777,-62.16943975564665,3906.0,4588.0,8494.0,4418.0
2024-12-31,PXLW,23647000.0,9868000.0,3486000.0,0.5889,37067427.0,Semiconductors,Technology,https://images.financialmodelingprep.com/symbol/PXLW.png,True,-28990000.0,26506000.0,"Pixelworks, Inc. - Common Stock",NASDAQ,16906427.0,-171.47325097136138,-79.69978556111508,4045.0,4449.0,8494.0,4418.0
2024-12-31,GOTU,1321118000.0,1173838000.0,492244000.0,3.72,1394017920.0,Education & Training Services,Consumer Defensive,https://images.financialmodelingprep.com/symbol/GOTU.png,True,-1181833000.0,379209000.0,Gaotu Techedu Inc. American Depositary Shares,NYSE,565143920.0,-209.12071388824285,-76.09769697890663,4017.0,4481.0,8498.0,4420.0
2024-12-31,NRGV,27091000.0,100699000.0,1365000.0,1.09,168124870.0,Renewable Utilities,Utilities,https://images.financialmodelingprep.com/symbol/NRGV.png,True,-135709000.0,14250000.0,"Energy Vault Holdings, Inc. Common Stock",NYSE,142398870.0,-95.30202030395326,-118.06018321168519,4228.0,4271.0,8499.0,4421.0
2024-06-30,LCFY,275875.0,477739.0,604178.0,4.62,6385695.0,Internet Content & Information,Communication Services,https://images.financialmodelingprep.com/symbol/LCFY.png,True,-2163028.0,-177904.0,Locafy Limited - Ordinary Share,NASDAQ,6713998.0,-32.21669115778706,-721.406106692014,4609.0,3892.0,8501.0,4422.0
2024-12-31,HUMA,44937000.0,38553000.0,16537000.0,1.73,268355870.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/HUMA.png,True,-134705000.0,27905000.0,"Humacyte, Inc. - Common Stock",NASDAQ,239955870.0,-56.137405598787815,-202.69192572752718,4397.0,4104.0,8501.0,4422.0
2023-12-31,HOVR,1816000.0,128000.0,74000.0,0.4583,14383813.0,Aerospace & Defense,Industrials,https://images.financialmodelingprep.com/symbol/HOVR.png,True,-11117835.0,8668000.0,New Horizon Aircraft Ltd. - Class A Ordinary Shares,NASDAQ,12641813.0,-87.94494112513766,-126.39648703956343,4254.0,4250.0,8504.0,4424.0
2024-12-31,NBTX,49737000.0,5538000.0,50902000.0,3.76,177138044.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/NBTX.png,True,-58783000.0,2531000.0,Nanobiotix S.A. - ADSs,NASDAQ,178303044.0,-32.96802941849944,-728.5041516916594,4610.0,3898.0,8508.0,4425.0
2024-12-31,FTHM,7127000.0,5635000.0,18791000.0,0.958,26054726.0,Real Estate - Services,Real Estate,https://images.financialmodelingprep.com/symbol/FTHM.png,True,-22028000.0,5575000.0,Fathom Holdings Inc. - Common Stock,NASDAQ,37718726.0,-58.400699960014556,-196.50312221231044,4392.0,4117.0,8509.0,4426.0
2024-12-31,HE,750535000.0,1300000.0,3331302000.0,10.93,1885359420.0,Diversified Utilities,Utilities,https://images.financialmodelingprep.com/symbol/HE.png,True,-1707477000.0,387355000.0,"Hawaiian Electric Industries, Inc. Common Stock",NYSE,4466126420.0,-38.23172117013204,-439.32973974347425,4557.0,3953.0,8510.0,4427.0
2024-12-31,IVDAW,2629287.0,68677.0,925220.0,0.15,6542806.0,Security & Protection Services,Industrials,https://images.financialmodelingprep.com/symbol/IVDAW.png,True,-3922250.0,2728526.0,"Iveda Solutions, Inc. - Warrant",NASDAQ,4838739.0,-81.05934211372012,-140.22042733401904,4287.0,4226.0,8513.0,4428.0
2024-12-31,LNZA,43499000.0,49123000.0,81889000.0,0.23,45517064.0,Waste Management,Industrials,https://images.financialmodelingprep.com/symbol/LNZA.png,True,-108933000.0,68887000.0,"LanzaTech Global, Inc. - Common Stock",NASDAQ,83907064.0,-129.82577962685,-92.30827895941022,4132.0,4382.0,8514.0,4429.0
2023-12-31,CELU,227000.0,78818000.0,65417000.0,1.87,44785004.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/CELU.png,True,-50993000.0,-61667000.0,Celularity Inc. - Class A Common Stock,NASDAQ,109975004.0,-46.36780917962049,-297.31794064486036,4482.0,4034.0,8516.0,4430.0
2024-12-31,LXEO,35014000.0,10557000.0,9924000.0,2.83,93947510.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/LXEO.png,True,-100566000.0,103275000.0,"Lexeo Therapeutics, Inc. - Common Stock",NASDAQ,68857510.0,-146.0494287405978,-88.3459835547122,4103.0,4414.0,8517.0,4431.0
2024-08-31,LEXXW,6499885.0,389552.0,137366.0,0.1727,18104539.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/LEXXW.png,True,-9379942.0,5901986.0,Lexaria Bioscience Corp. - Warrant,NASDAQ,11742020.0,-79.88354644260528,-149.0882197643883,4298.0,4224.0,8522.0,4432.0
2024-12-31,DBVT,32456000.0,16808000.0,7797000.0,10.99,300507230.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/DBVT.png,True,-83497000.0,-11236000.0,DBV Technologies S.A. - American Depositary Shares,NASDAQ,275848230.0,-30.269180991300903,-1498.510409188801,4654.0,3868.0,8522.0,4432.0
2024-12-31,ATAI,17505000.0,3869000.0,24706000.0,1.41,281710950.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/ATAI.png,True,-145662000.0,55174000.0,ATAI Life Sciences N.V. - Common Shares,NASDAQ,288911950.0,-50.41743686960681,-246.70494385447893,4450.0,4072.0,8522.0,4432.0
2024-12-31,PLUG,205693000.0,1280304000.0,1078636000.0,0.8117,830296047.0,Electrical Equipment & Parts,Industrials,https://images.financialmodelingprep.com/symbol/PLUG.png,True,-2060969000.0,728995000.0,"Plug Power, Inc. - Common Stock",NASDAQ,1703239047.0,-121.00292108909126,-102.57154360799463,4169.0,4355.0,8524.0,4435.0
2024-12-31,EVTV,1941181.0,700679.0,3836598.0,0.26,6007664.0,Auto - Manufacturers,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/EVTV.png,True,-7920357.0,5891483.0,"Envirotech Vehicles, Inc. - Common stock",NASDAQ,7903081.0,-100.21859829097033,-120.14809405472742,4237.0,4289.0,8526.0,4436.0
2024-03-31,WTO,76675000.0,70429000.0,73827000.0,2.21,7964862.0,Consumer Electronics,Technology,https://images.financialmodelingprep.com/symbol/WTO.png,True,-224790000.0,322953000.0,UTime Limited - Ordinary Shares,NASDAQ,5116862.0,-4393.122190905286,-57.14292977309587,3850.0,4681.0,8531.0,4437.0
2024-12-31,AMLX,77391000.0,2732000.0,1981000.0,4.49,400243494.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/AMLX.png,True,-255677000.0,161026000.0,"Amylyx Pharmaceuticals, Inc. - Common Stock",NASDAQ,324833494.0,-78.71017143324512,-156.1309981802416,4314.0,4217.0,8531.0,4437.0
2024-12-31,SRM,1352373.0,48279.0,500000.0,0.4004,6904341.0,Leisure,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/SRM.png,True,-4307176.0,2446105.0,"SRM Entertainment, Inc. - Common Stock",NASDAQ,6051968.0,-71.16984095091051,-172.67493697842835,4344.0,4188.0,8532.0,4439.0
2024-03-31,LSBPW,246351231.0,480623373.0,424464645.0,0.0549,817270.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/LSBPW.png,True,-351360076.12,-56254611.0,"LakeShore Biopharma Co., Ltd - Warrants",NASDAQ,178930684.0,-196.3665863592183,-82.79593306163284,4064.0,4469.0,8533.0,4440.0
2024-05-31,TLRY,228340000.0,574348000.0,387317000.0,0.4504,454534672.0,Drug Manufacturers - Specialty & Generic,Healthcare,https://images.financialmodelingprep.com/symbol/TLRY.png,True,-904067001.0,424115000.0,"Tilray Brands, Inc. - Common Stock",NASDAQ,613511672.0,-147.3593808008269,-90.54586910080793,4119.0,4416.0,8535.0,4441.0
2024-12-31,GUTS,67464000.0,31393000.0,62500000.0,1.77,86688644.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/GUTS.png,True,-93531000.0,51988000.0,"Fractyl Health, Inc. - Common Stock",NASDAQ,81724644.0,-114.44650649074714,-112.17303702282295,4206.0,4338.0,8544.0,4442.0
2024-12-31,CURIW,7826000.0,3585000.0,4283000.0,0.0901,5129420.0,Broadcasting,Communication Services,https://images.financialmodelingprep.com/symbol/CURIW.png,True,-12270002.0,15655000.0,CuriosityStream Inc.  - Warrant,NASDAQ,1586420.0,-773.4396944062732,-63.773399168399166,3920.0,4624.0,8544.0,4442.0
2024-12-31,XWEL,4550000.0,5218000.0,10767000.0,0.91,4787528.0,Personal Products & Services,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/XWEL.png,True,-12685000.0,6113000.0,"XWELL, Inc. - Common Stock",NASDAQ,11004528.0,-115.27073219314813,-111.94951901862149,4205.0,4341.0,8546.0,4444.0
2024-12-31,FTCI,11247000.0,3366000.0,10632000.0,4.0,52286000.0,Solar,Energy,https://images.financialmodelingprep.com/symbol/FTCI.png,True,-39831000.0,20200000.0,"FTC Solar, Inc. - Common Stock",NASDAQ,51671000.0,-77.08579280447447,-169.0189255707375,4339.0,4208.0,8547.0,4445.0
2024-12-31,IVDA,2629287.0,68677.0,925220.0,2.11,5925028.0,Security & Protection Services,Industrials,https://images.financialmodelingprep.com/symbol/IVDA.png,True,-3922250.0,2728526.0,"Iveda Solutions, Inc. - Common Stock",NASDAQ,4220961.0,-92.92315186044125,-140.22042733401904,4287.0,4265.0,8552.0,4446.0
2024-12-31,RBOT,9737000.0,15036000.0,13785000.0,7.9,46851764.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/RBOT.png,True,-63236000.0,44031000.0,Vicarious Surgical Inc. Class A Common Stock,NYSE,50899764.0,-124.2363324120717,-107.05808657964684,4187.0,4368.0,8555.0,4447.0
2024-12-31,ADVM,60652000.0,45218000.0,91705000.0,2.215,46272679.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/ADVM.png,True,-135966000.0,108402000.0,"Adverum Biotechnologies, Inc. - Common Stock",NASDAQ,77325679.0,-175.83550737394754,-88.50800676995183,4105.0,4452.0,8557.0,4448.0
2024-12-31,PRPO,1389000.0,1631000.0,1253000.0,7.0,10614100.0,Medical - Diagnostics & Research,Healthcare,https://images.financialmodelingprep.com/symbol/PRPO.png,True,-4215999.0,-820000.0,"Precipio, Inc. - Common Stock",NASDAQ,10478100.0,-40.23629283935065,-519.8519112207151,4582.0,3976.0,8558.0,4449.0
2024-12-31,VVOS,6260000.0,4382000.0,1512000.0,3.14,18493093.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/VVOS.png,True,-11193000.0,2495000.0,"Vivos Therapeutics, Inc. - Common Stock",NASDAQ,13745093.0,-81.43269747247254,-162.75992438563327,4331.0,4228.0,8559.0,4450.0
2024-06-30,VSTE,11081000.0,441000.0,13254000.0,0.135,4046423.0,Solar,Energy,https://images.financialmodelingprep.com/symbol/VSTE.png,True,-5795194.0,3572000.0,Vast Renewables Limited - Ordinary Shares,NASDAQ,6219423.0,-93.17896531559278,-144.41051582357338,4295.0,4266.0,8561.0,4451.0
2024-12-31,CNET,812000.0,116000.0,122000.0,1.62,3727960.0,Advertising Agencies,Communication Services,https://images.financialmodelingprep.com/symbol/CNET.png,True,-3757000.0,3327000.0,ZW Data Action Technologies Inc. - Common Stock,NASDAQ,3037960.0,-123.66851439781958,-109.1199535288992,4196.0,4367.0,8563.0,4452.0
2023-12-31,FGMCU,1219358.0,1324833.0,7879400.0,9.87,21543851.0,Shell Companies,Financial Services,https://images.financialmodelingprep.com/symbol/FGMCU.png,True,-10553661.0,-2632.0,FG Merger II Corp. - Unit,NASDAQ,28203893.0,-37.41916408490133,-798.1888532832753,4618.0,3946.0,8564.0,4453.0
2024-12-31,QNCX,6212000.0,813000.0,14811000.0,0.95,41916755.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/QNCX.png,True,-42355000.0,25473000.0,"Quince Therapeutics, Inc. - Common Stock",NASDAQ,50515755.0,-83.84512910873053,-161.13140074564407,4327.0,4237.0,8564.0,4453.0
2024-12-31,SEDG,274611000.0,384831000.0,757349000.0,18.15,1071652230.0,Solar,Energy,https://images.financialmodelingprep.com/symbol/SEDG.png,True,-1719794000.0,1015257000.0,"SolarEdge Technologies, Inc. - Common Stock",NASDAQ,1554390230.0,-110.64107112922346,-122.83470753266938,4244.0,4322.0,8566.0,4455.0
2024-04-30,IPA,3459000.0,16696000.0,13681000.0,0.497,22745264.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/IPA.png,True,-35829000.0,11809000.0,ImmunoPrecise Antibodies Ltd. - Common Stock,NASDAQ,32967264.0,-108.68053836678713,-125.69373794071214,4251.0,4315.0,8566.0,4455.0
2024-12-31,BIO,488100000.0,688600000.0,1374700000.0,253.15,6876344841.0,Medical - Devices,Healthcare,https://images.financialmodelingprep.com/symbol/BIO.png,True,-2701522999.0,-503563400.0,"Bio-Rad Laboratories, Inc. Class A Common Stock",NYSE,7762944841.0,-34.80023437409866,-1459.9938601336169,4652.0,3917.0,8569.0,4457.0
2024-12-31,FLNT,9439000.0,1874000.0,37424000.0,2.41,49812772.0,Advertising Agencies,Communication Services,https://images.financialmodelingprep.com/symbol/FLNT.png,True,-28831000.0,1273000.0,"Fluent, Inc. - Common Stock",NASDAQ,77797772.0,-37.05890189246037,-916.1423578010805,4627.0,3943.0,8570.0,4458.0
2024-12-31,BTAI,29854000.0,857000.0,102947000.0,1.43,7845037.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/BTAI.png,True,-44470000.0,15161000.0,"BioXcel Therapeutics, Inc. - Common Stock",NASDAQ,80938037.0,-54.943264808856185,-277.6251716818579,4473.0,4098.0,8571.0,4459.0
2024-09-30,CVM,4738173.0,16976054.0,11621868.0,0.2589,21779704.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/CVM.png,True,-26566922.0,378225.0,Cel-Sci Corporation Common Stock,AMEX,28663399.0,-92.68587441426608,-153.08571447998503,4309.0,4263.0,8572.0,4460.0
2024-12-31,UPLD,56426000.0,2882000.0,291956000.0,2.75,78331825.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/UPLD.png,True,-102186000.0,-2028000.0,"Upland Software, Inc. - Common Stock",NASDAQ,313861825.0,-32.557639018380144,-11965.573770491805,4682.0,3894.0,8576.0,4461.0
2024-12-31,DVLT,3330000.0,58000.0,9675000.0,0.7317,49164752.0,Information Technology Services,Technology,https://images.financialmodelingprep.com/symbol/DVLT.png,True,-21138000.0,2326000.0,Datavault AI Inc. - Common Stock,NASDAQ,55509752.0,-38.07979542045153,-886.6610738255033,4625.0,3951.0,8576.0,4461.0
2024-12-31,VEEE,7491123.0,15428484.0,3581724.0,2.81,4179313.0,Auto - Recreational Vehicles,Consumer Cyclical,https://images.financialmodelingprep.com/symbol/VEEE.png,True,-13787319.0,6671151.0,Twin Vee PowerCats Co. - Common Stock,NASDAQ,269914.0,-5108.041450239706,-62.38708919853201,3907.0,4684.0,8591.0,4463.0
2024-12-31,RELI,372695.0,1186834.0,13032898.0,1.24,3688839.0,Insurance - Brokers,Financial Services,https://images.financialmodelingprep.com/symbol/RELI.png,True,-7473521.0,415691.0,"Reliance Global Group, Inc. - Common Stock",NASDAQ,16349042.0,-45.71228699516461,-466.3590895617853,4566.0,4027.0,8593.0,4464.0
2024-12-31,IPSC,58441000.0,90847000.0,53830000.0,0.526,45319529.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/IPSC.png,True,-124778000.0,64269000.0,"Century Therapeutics, Inc. - Common Stock",NASDAQ,40708529.0,-306.5156198594157,-80.44173392815699,4051.0,4545.0,8596.0,4465.0
2024-12-31,MKTW,97876000.0,3774000.0,4367000.0,15.76,41724127.0,Software - Application,Technology,https://images.financialmodelingprep.com/symbol/MKTW.png,True,88291000.0,-95282000.0,"MarketWise, Inc. - Class A Common Stock",NASDAQ,-51784873.0,-170.49573530864893,-96.48446037504918,4149.0,4448.0,8597.0,4466.0
2024-12-31,MCRB,30793000.0,92437000.0,91640000.0,7.37,64357935.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/MCRB.png,True,-131565000.0,-2548000.0,"Seres Therapeutics, Inc. - Common Stock",NASDAQ,125204935.0,-105.07972389426983,-146.36384874678768,4296.0,4304.0,8600.0,4467.0
2024-12-31,FTRE,118500000.0,156300000.0,1198500000.0,5.0,452701550.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/FTRE.png,True,-680400000.0,-28800000.0,Fortrea Holdings Inc. - Common Stock,NASDAQ,1532701550.0,-44.392204079130735,-533.6470588235295,4585.0,4018.0,8603.0,4468.0
2024-12-31,PEPG,49421000.0,25148000.0,18661000.0,1.53,50063043.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/PEPG.png,True,-98676000.0,107065000.0,PepGen Inc. - Common Stock,NASDAQ,19303043.0,-511.1940122601395,-74.63411313562206,4009.0,4600.0,8609.0,4469.0
2024-12-31,KZR,41749000.0,4779000.0,16180000.0,4.2,30684360.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/KZR.png,True,-82143000.0,117159000.0,"Kezar Life Sciences, Inc. - Common Stock",NASDAQ,5115360.0,-1605.8107347283474,-67.36456231855533,3951.0,4660.0,8611.0,4470.0
2024-12-31,VERI,16911000.0,10892000.0,119899000.0,1.84,82952904.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/VERI.png,True,-78117000.0,-1551000.0,"Veritone, Inc. - Common Stock",NASDAQ,185940904.0,-42.01173508331443,-836.2809121079114,4620.0,3994.0,8614.0,4471.0
2024-07-31,RFL,2675000.0,2120000.0,2387000.0,1.43,73653719.0,Real Estate - Services,Real Estate,https://images.financialmodelingprep.com/symbol/RFL.png,True,-83766000.0,58723000.0,"Rafael Holdings, Inc. Class B Common Stock",NYSE,73365719.0,-114.17594094593417,-137.67565701888466,4278.0,4337.0,8615.0,4472.0
2024-12-31,MSAI,4358000.0,4097000.0,310000.0,0.889,29637109.0,Software - Infrastructure,Technology,https://images.financialmodelingprep.com/symbol/MSAI.png,True,-21897000.0,7499000.0,"MultiSensor AI Holdings, Inc. - Common Stock",NASDAQ,25589109.0,-85.57156093242637,-188.83235598482236,4377.0,4244.0,8621.0,4473.0
2024-12-31,UBX,7580000.0,12356000.0,23539000.0,0.81,13941882.0,Biotechnology,Healthcare,https://images.financialmodelingprep.com/symbol/UBX.png,True,-32272000.0,8581000.0,"Unity Biotechnology, Inc. - Common Stock",NASDAQ,29900882.0,-107.92992661554264,-154.1386062950757,4311.0,4313.0,8624.0,4474.0
